;chip_name;description;input_voltage;output_voltage;output_node;model_file;output_number
847;LTC3823;Fast No Rsense(TM) Step-Down Synchronous Controller with Differential Output Sensing, Tracking and PLL;12.0;[2.5];['V(out)'];3823.asc;1
848;LTC3824;High Voltage Step-Down Controller with 40µA Quiescent Current;30.0;[5.0];['V(out)'];3824.asc;1
849;LTC3829;3-Phase, Single Output Synchronous Step-Down DC/DC Controller with Diffamp;12.0;[1.1];['V(out)'];3829.asc;1
850;LTC3830;High Power Step-Down Synchronous DC/DC Controller for Low Voltage Operation;5.0;[3.3];['V(out)'];3830.asc;1
851;LTC3830-1;High Power Step-Down Synchronous DC/DC Controller for Low Voltage Operation;5.0;[1.8];['V(out)'];3830-1.asc;1
852;LTC3832;High Power Step-Down Synchronous DC/DC Controller for Low Voltage Operation;5.0;[0.6];['V(out)'];3832.asc;1
853;LTC3832-1;High Power Step-Down Synchronous DC/DC Controller for Low Voltage Operation;5.0;[1.0];['V(out)'];3832-1.asc;1
854;LTC3833;Fast Accurate Step-Down DC/DC Controller with Differential Output Sensing;12.0;[1.5];['V(out)'];3833.asc;1
855;LTC3834;30µA Iq Synchronous Step-Down Controller;12.0;[3.4];['V(out)'];3834.asc;1
856;LTC3834-1;30µA Iq Synchronous Step-Down Controller;12.0;[3.4];['V(out)'];3834-1.asc;1
857;LTC3835;Low Iq Synchronous Step-Down Controller;12.0;[3.3];['V(out)'];3835.asc;1
858;LTC3835-1;Low Iq Synchronous Step-Down Controller;12.0;[3.3];['V(out)'];3835-1.asc;1
859;LTC3839;Fast, Accurate 2-Phase, Single-Output Step-Down DC/DC Controller with Differential Output Sensing;10.0;[3.3];['V(out)'];3839.asc;1
860;LTC3851;Synchronous 40V Step-Down Switching Controller;12.0;[3.3];['V(out)'];3851.asc;1
861;LTC3851-1;Synchronous Step-Down Switching Regulator Controller;12.0;[3.3];['V(out)'];3851-1.asc;1
862;LTC3851A;Synchronous Step-Down Switching Regulator Controller;12.0;[3.3];['V(out)'];3851.asc;1
863;LTC3851A-1;Synchronous Step-Down Switching Regulator Controller;12.0;[3.3];['V(out)'];3851-1.asc;1
864;LTC3852;Low Input Voltge, Synchronous Step-Down DC/DC Controller;3.0;[1.2];['V(out)'];3852.asc;1
865;LTC3854;Samall Footprint, Wide Vin Range Synchronous Step-Down Controller;12.0;[5.2];['V(out)'];3854.asc;1
866;LTC3856;2-Phase Synchronous Step-Down DC/DC Controller with Diffamp;12.0;[1.4];['V(out)'];3856.asc;1
867;LTC3860;Dual, Multiphase Step-Down Voltage Mode DC/DC Controller with Current Sharing\n\nNote:  Internal soft-start timer is reduced to 0.5ms from 2ms;12.0;[1.2];['V(out)'];3860.asc;1
868;LTC3861;Dual, Multiphase Step-Down Voltage Mode DC/DC Controller with Accurate Current Sharing\n\nNote:  Internal soft-start timer is reduced to 0.5ms from 2ms;12.0;[1.3];['V(out)'];3861.asc;1
869;LTC3861-1;Dual, Multiphase Step-Down Voltage Mode DC/DC Controller with Current Sharing\n\nNote:  Internal soft-start timer is reduced to 0.5ms from 2ms;12.0;[1.2];['V(out)'];3861-1.asc;1
870;LTC3862;Multi-Phase Current Mode Step-Up DC/DC Controller;10.0;[49.4];['V(out)'];3862.asc;1
871;LTC3862-1;Multi-Phase Current Mode Step-Up DC/DC Controller;10.0;[49.0];['V(out)'];3862-1.asc;1
872;LTC3862-2;Multi-Phase Current Mode Step-Up DC/DC Controller;24.0;[81.7];['V(out)'];3862-2.asc;1
873;LTC3863;60V Low Iq Inverting DC/DC Controller;12.0;[5.199999809265137];['V(out)'];3863.asc;1
874;LTC3864;60V Low Iq Step-Down DC/DC Controller with 100% Duty Cycle Capability;24.0;[5.0];['V(out)'];3864.asc;1
875;LTC3866;Current Mode Synchronous Controller for Sub Milliohm DCR Sensing;12.0;[1.5];['V(out)'];3866.asc;1
876;LTC3867;Synchronous Step-Down DC/DC Controller with Differential Remote Sense and Nonlinear Control;12.0;[1.5];['V(out)'];3867.asc;1
877;LTC3871;Polyphase Synchronous Bidirectional Buck or Boost Controller;48.0;[12.2];['V(out)'];LTC3871.asc;1
878;LTC3872;No Rsense(TM) Current Mode Boost DC/DC Controller;3.3;[5.0];['V(out)'];3872.asc;1
879;LTC3873;No Rsense(TM) Constant Frequency Current Mode Boost/Flyback/SEPIC DC/DC Controller;48.0;[5.1];['V(out)'];3873.asc;1
880;LTC3873-5;No Rsense(TM) Constant Frequency Current Mode Boost/Flyback/SEPIC DC/DC Controller;5.0;[12.2];['V(out)'];3873-5.asc;1
881;LTC3874;Polyphase Step-Down Synchronous Salve Controller with Sub-Milliohm DCR Sensing;12.0;[1.5];['V(out)'];3874.asc;1
882;LTC3874-1;Polyphase Step-Down Salve Controller with Sub-Milliohm DCR sensing;12.0;[1.5];['V(out)'];3874-1.asc;1
883;LTC3875;Dual, 2-Phase, Synchronous Controller with Low Value DCR Sensing and Temperature Compensation;12.0;[1.2];['V(out)'];3875.asc;1
884;LTC3878;Fast, Wide Operating Range No Rsense(TM) Step-Down Controller;12.0;[1.2];['V(out)'];3878.asc;1
885;LTC3879;Fast, Wide Operating Range No Rsense(TM) Step-Down Controller;12.0;[1.2];['V(out)'];3879.asc;1
886;LTC3882;Dual Output Polyphase Step-Down DC/DC Voltage Mode Controller with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;32.0;[1.0];['V(out)'];LTC3882.asc;1
887;LTC3883;Single Phase Step-Down DC/DC Controller with Digital Power System Management\n\nNote1: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled. \n\nNote2: PGood timer is modeled as less than 1uSec, but the silicon has typical 90mSec.;12.0;[1.8];['V(out)'];3883.asc;1
888;LTC3883-1;Single Phase Step-Down DC/DC Controller with Digital Power System Management\n\nNote1: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled.\n\nNote2: PGood timer is modeled as less than 1uSec, but the silicon has typical 90mSec.;12.0;[1.8];['V(out)'];3883-1.asc;1
889;LTC3890-2;60V Low Iq, Dual, 2-Phase Synchronous Step-Down DC/DC Controller;48.0;[12.0];['V(out)'];3890-2.asc;1
890;LTC3891;Low Iq, 60V Synchronous Step-Down Controller;12.0;[3.3];['V(out)'];3891.asc;1
891;LTC3892-1;60V Low Iq, Dual, 2-Phase Synchronous Step-Down DC/DC Controller;48.0;[12.2];['V(out)'];3892-1.asc;1
892;LTC3894;150V Low Iq Step-Down DC/DC Controller with 100% Duty Cycle Capability;12.0;[5.0];['V(out)'];3894.asc;1
893;LTC3895;150V Low Iq, Synchronous Step-Down DC/DC Controller;30.0;[12.3];['V(out)'];3895.asc;1
894;LTC3896;150V Low Iq, Synchronous Inverting DC/DC Controller;48.0;[15.5];['V(out)'];3896.asc;1
895;LTC3897;PolyPhase Synchronous Boost Controller with Input/Output Protection;16.0;[24.3];['V(out)'];3897.asc;1
896;LTC3901;Secondary Side Synchronous Driver for Push-Pull and Full-Bridge Converters;12.0;[6.2];['V(out)'];LTC3901.asc;1
897;LTC4000;High Voltage High Current Controller for Battery Charging and Power Manager;36.0;[11.9];['V(out)'];4000.asc;1
898;LTC4009;High Efficiency Multi-Chemistry Battery Charger;16.0;[12.4];['V(batt)'];4009.asc;1
899;LTC4009-1;High Efficiency Multi-Chemistry Battery Charger;16.0;[12.4];['V(batt)'];4009-1.asc;1
900;LTC4009-2;High Efficiency Multi-Chemistry Battery Charger;16.0;[12.7];['V(batt)'];4009-2.asc;1
901;LTC4020;55V Buck-Boost Multi-Chemistry Battery Charger;15.0;[14.199999809265135];['V(bat)'];LTC4020.asc;1
902;LTC4217;2A Integrated Hot Swap Controller;12.0;[12.0];['V(out)'];4217.asc;1
903;LTC4217-12;2A Integrated Hot Swap Controller;12.0;[12.0];['V(out)'];4217-12.asc;1
904;LTC4218;Hot Swap Controller with Adjustable, 5% Accurate(15mV) Current Limit;12.0;[12.0];['V(out)'];4218.asc;1
905;LTC4218-12;Hot Swap Controller with Adjustable, 5% Accurate(15mV) Current Limit;12.0;[12.0];['V(out)'];4218-12.asc;1
906;LTC4219-12;5A 12V Integrated Hot Swap Controller;12.0;[12.0];['V(out)'];4219-12.asc;1
907;LTC4219-5;5A 5V Integrated Hot Swap Controller;5.0;[5.0];['V(out)'];4219-5.asc;1
908;LTC4232;5A Integrated Hot Swap Controller;12.0;[12.0];['V(out)'];4232.asc;1
909;LTC4233;10A Integrated Hot Swap Controller;12.0;[12.0];['V(out)'];4233.asc;1
910;LTC4234;20A Integrated Hot Swap Controller;12.0;[12.0];['V(out)'];4234.asc;1
911;LTC4267;Power over Ethernet IEEE 802.3af PD Interface with Integrated Switching Regulator;57.0;[3.4];['V(out)'];4267.asc;1
912;LTC4267-1;Power over Ethernet IEEE 802.3af PD Interface with Integrated Switching Regulator;57.0;[3.4];['V(out)'];4267-1.asc;1
913;LTC4267-3;Power over Ethernet IEEE 802.3af PD Interface with Integrated Switching Regulator;57.0;[3.4];['V(out)'];4267-3.asc;1
914;LTC4269-1;IEEE802.3at PD with Synchronous No-Opto Flyback Controller with AUX Support;54.0;[3.5];['V(out)'];LTC4269-1.asc;1
915;LTC4269-2;IEEE802.3at PD and Synchronous Forward Controller with AUX support;54.0;[13.0];['V(out)'];LTC4269-2.asc;1
916;LTC4278;IEEE802.3at PD with Synchronous No-Opto Flyback Controller with 12V AUX Support;54.0;[3.6];['V(out)'];4278.asc;1
917;LTC4441;N-Channel MOSFET Gate Driver;10.0;[24.8];['V(out)'];4441.asc;1
918;LTC4441-1;N-Channel MOSFET Gate Driver;10.0;[24.9];['V(out)'];4441-1.asc;1
919;LTC660;100mA CMOS Voltage Converter;5.0;[4.400000095367432];['V(out)'];660.asc;1
920;LTC7000;Fast 150V Protected High Side NMOS Static Switch Driver;135.0;[134.7];['V(out)'];LTC7000.asc;1
921;LTC7000-1;Fast 150V Protected High Side NMOS Static Switch Driver;135.0;[134.7];['V(out)'];LTC7000-1.asc;1
922;LTC7003;Fast 60V Protected High Side NMOS Static Switch Driver;36.0;[35.9];['V(out)'];LTC7003.asc;1
923;LTC7103;105V, 2.3A Low EMI Synchronous Step-Down Regulator;50.0;[5.0];['V(out)'];7103.asc;1
924;LTC7103-1;105V, 2.3A Low EMI Synchronous Step-Down Regulator with Fast Current Programming;50.0;[5.0];['V(vout)'];LTC7103-1.asc;1
925;LTC7130;20V 20A Monolithic Buck Converter with Ultralow DCR Sensing;12.0;[1.5];['V(out)'];7130.asc;1
926;LTC7138;High Efficiency, 140V 400mA Step-Down Regulator;72.0;[5.0];['V(out)'];7138.asc;1
927;LTC7149;60V, 4A Synchronous Step-Down Regulator with Rail-to-Rail Programmable Inverting Output;24.0;[5.0];['V(out)'];LTC7149.asc;1
928;LTC7150S;20V, 20A Synchronous Step-Down Regulator;12.0;[1.2];['V(out)'];LTC7150S.asc;1
929;LTC7151S;20V, 15A Synchronous Step-Down Silent Switcher 2 Regulator;12.0;[1.0];['V(out)'];LTC7151S.asc;1
930;LTC7800;Low Iq, 60V High Frequency Synchronous Step-Down Controller;12.0;[3.3];['V(out)'];7800.asc;1
931;LTC7801;150V Low Iq, Synchronous Step-Down DC/DC Controller;30.0;[12.399999618530273];['V(out)'];7801.asc;1
932;LTC7803;40V Low Iq, 100% Duty Cycle, Synchronous Step-Down Controller with Spread Spectrum;12.0;[3.4];['V(out)'];LTC7803.asc;1
933;LTC7804;Low Iq Synchronous Boost Controller;12.0;[24.4];['V(out)'];LTC7804.asc;1
934;LTC7812;Low Iq, 38V Synchronous Boost + Buck Controller;6.0;[5.0];['V(out)'];7812.asc;1
935;LTC7813;Low Iq, 60V Synchronous Boost+Buck Controller;6.0;[8.5];['V(out)'];7813.asc;1
936;LTC7821;Hybrid Step-Down Synchronous Controller;48.0;[12.1];['V(out)'];LTC7821.asc;1
937;LTC7841;PolyPhase Synchronous Boost Controller with PMBus Interface;10.0;[24.3];['V(out)'];LTC7841.asc;1
938;LTC7851;Quad Output, Multiphase Step-Down Voltage Mode DC/DC Controller with Accurate Current Sharing\n\nNote:  Internal soft-start timer is reduced to 0.5ms from 2ms;12.0;[1.0];['V(out)'];7851.asc;1
939;LTC7851-1;Quad Output, Multiphase Step-Down Voltage Mode DC/DC Controller with Accurate Current Sharing\n\nNote:  Internal soft-start timer is reduced to 0.5ms from 2ms;12.0;[1.0];['V(out)'];7851-1.asc;1
940;LTM4600;10A High Efficiency DC/DC µModule;7.0;[1.5];['V(out)'];4600.asc;1
941;LTM4600HV;10A, 28Vin High Efficiency DC/DC µModule;7.0;[1.5];['V(out)'];4600.asc;1
942;LTM4601;12A DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4601.asc;1
943;LTM4601-1;12A DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4601-1.asc;1
944;LTM4601A;12A DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4601.asc;1
945;LTM4601A-1;12A DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4601-1.asc;1
946;LTM4601AHV;12A, 28Vin DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4601.asc;1
947;LTM4601HV;12A DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4601.asc;1
948;LTM4602;6A High Efficiency DC/DC µModule;7.0;[1.5];['V(out)'];4602.asc;1
949;LTM4602HV;6A, 28Vin High Efficiency DC/DC µModule;7.0;[1.5];['V(out)'];4602.asc;1
950;LTM4603;6A DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4603.asc;1
951;LTM4603-1;6A DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4603-1.asc;1
952;LTM4603HV;6A, 28Vin DC/DC µModule with PLL, Output Tracking and Margining;6.0;[1.5];['V(out)'];4603.asc;1
953;LTM4604;Low Voltage, 4A DC/DC µModule with Tracking;3.3;[2.5];['V(out)'];4604.asc;1
954;LTM4604A;Low Voltage, 4A DC/DC µModule with Tracking;3.3;[2.5];['V(out)'];4604.asc;1
955;LTM4605;High Efficiency Buck-Boost DC/DC µModule;15.0;[12.0];['V(out)'];4605.asc;1
956;LTM4606;Ultralow EMI 28Vin,6A DC/DC µModule;16.0;[2.5];['V(out)'];4606.asc;1
957;LTM4607;36Vin, 24Vout High Efficiency Buck-Boost DC/DC µModule;15.0;[20.3];['V(out)'];4607.asc;1
958;LTM4608;Low Vin, 8A DC/DC µModule with Tracking, Margining, and Frequency Synchronization;3.6;[1.8];['V(out)'];4608.asc;1
959;LTM4608A;Low Vin, 8A DC/DC µModule with Tracking, Margining, and Frequency Synchronization;3.6;[1.8];['V(out)'];4608.asc;1
960;LTM4609;36Vin, 34Vout High Efficiency Buck-Boost DC/DC µModule;18.0;[30.3];['V(out)'];4609.asc;1
961;LTM4611;Ultralow Vin, 15A DC/DC µModule Regulator;3.3;[1.0];['V(out)'];4611.asc;1
962;LTM4612;Ultralow Noise 36Vin, 15Vout, 5A, DC/DC µModule;30.0;[12.2];['V(out)'];4612.asc;1
963;LTM4613;EN55022B Compliant 36Vin, 15Vout, 8A, DC/DC µModule Regulator;30.0;[12.2];['V(out)'];4613.asc;1
964;LTM4618;6A DC/DC µModule Regulator with Tracking and Frequency Synchronization;12.0;[2.5];['V(out)'];4618.asc;1
965;LTM4623;Ultrathin 20Vin, 3A Step-Down DC/DC µModule Regulator;12.0;[1.5];['V(out)'];4623.asc;1
966;LTM4624;14Vin, 4A Step-Down DC/DC µModule Regulator;12.0;[1.5];['V(out)'];4624.asc;1
967;LTM4625;20V, 5A Step-Down µModule Regulator;12.0;[1.5];['V(out)'];4625.asc;1
968;LTM4626;20Vin, 12A Step-Down DC/DC µModule Regulator;12.0;[1.0];['V(out)'];4626.asc;1
969;LTM4627;15A DC/DC µModule Regulator;12.0;[1.2];['V(out)'];4627.asc;1
970;LTM4630;Dual 18A or Single 36A DC/DC µModule Regulator;12.0;[1.2];['V(out)'];4630.asc;1
971;LTM4630-1;Dual 18A or Single 36A µModule Regulator with ±1% DC and ±3% Transient Accuracy;12.0;[1.2];['V(out)'];4630-1.asc;1
972;LTM4630A;Dual 18A or Single 36A DC/DC µModule Regulator;12.0;[1.2];['V(out)'];4630.asc;1
973;LTM4631;Ultrathin Dual 10A or Single 20A DC/DC µModule Regulator;12.0;[1.2];['V(out)'];4631.asc;1
974;LTM4636;40A DC/DC µModule Regulator;12.0;[1.0];['V(out)'];4636.asc;1
975;LTM4636-1;40A µModule Regulator with OverVoltage/ \n\n OverTemperature Protection;12.0;[1.0];['V(out)'];4636-1.asc;1
976;LTM4637;20A DC/DC µModule Step-Down Regulator;12.0;[1.2];['V(out)'];4637.asc;1
977;LTM4638;20Vin, 15A Step-Down DC/DC µModule Regulator;12.0;[1.0];['V(out)'];4638.asc;1
978;LTM4639;Low Vin 20A DC/DC µModule Step-Down Regulator \n\n[Note]: OT_Test pin is not modeled;3.3;[1.5];['V(out)'];4639.asc;1
979;LTM4641;38V, 8A DC/DC µModule Regulator with Advanced Input and Output Protection;12.0;[1.0];['V(out)'];4641.asc;1
980;LTM4645;25A DC/DC Step-Down µModule Regulator;12.0;[1.0];['V(out)'];LTM4645.asc;1
981;LTM4647;30A DC/DC Step-Down µModule Regulator;12.0;[1.0];['V(out)'];4647.asc;1
982;LTM4648;Low Vin, 10A Step-Down µModule Regulator;4.0;[1.5];['V(out)'];4648.asc;1
983;LTM4649;10A Step-Down DC/DC µModule Regulator;12.0;[1.5];['V(out)'];4649.asc;1
984;LTM4650;Dual 25A or Single 50A DC/DC µModule Regulator;12.0;[1.2];['V(out)'];4650.asc;1
985;LTM4650-1;Dual 25A or Single 50A µModule Regulator with 3% Transient Accuracy;12.0;[1.0];['V(out)'];4650-1.asc;1
986;LTM4650A;Dual 25A or Single 50A DC/DC µModule Regulator with 1% DC Accuracy;12.0;[1.2];['V(out)'];4650.asc;1
987;LTM4650A-1;Dual 25A or Single 50A DC/DC µModule Regulator with 1% DC Accuracy;12.0;[1.0];['V(out)'];4650-1.asc;1
988;LTM4651;EN55022B Compliant 58V, 24W Inverting-Output DC/DC µModule Regulator;24.0;[24.399999618530273];['V(out)'];4651.asc;1
989;LTM4652;BiDirectional Dual ±25A or Single ±50A DC/DC µModule Regulator with Input Overvoltage Protection;12.0;[3.3];['V(out)'];LTM4652.asc;1
990;LTM4653;EN55022B Compliant 58V, 4A Step-Down DC/DC µModule Regulator;48.0;[24.2];['V(out)'];LTM4653.asc;1
991;LTM4657;20Vin, 8A Step-Down DC/DC uModule Regulator;12.0;[5.2];['V(out)'];LTM4657.asc;1
992;LTM4660;72V, 300W Hybrid Step-Down Non-Isolated µModule Bus Converter;48.0;[12.0];['V(out)'];4660.asc;1
993;LTM4693;5A Low Noise, High Performance Buck-Boost DC/DC µModule Regulator;2.8;[3.3];['V(out)'];4693.asc;1
994;LTM8002;40Vin, 2.5A Silent Switcher µModule Regulator;12.0;[5.0];['V(out)'];8002.asc;1
995;LTM8003;40Vin, 3.5A Step-Down µModule Regulator (H Grade);24.0;[5.0];['V(out)'];LTM8003.asc;1
996;LTM8005;38Vin Boost µModule Regulator for LED Drive with 10A Switch;12.0;[37.3];['V(out)'];8005.asc;1
997;LTM8020;200mA, 36V DC/DC µModule;25.0;[5.0];['V(out)'];8020.asc;1
998;LTM8021;500mA, 40V DC/DC µModule;20.0;[5.0];['V(out)'];8021.asc;1
999;LTM8022;1A, 36V DC/DC µModule;20.0;[5.3];['V(out)'];8022.asc;1
1000;LTM8023;2A, 36V DC/DC µModule;20.0;[3.4];['V(out)'];8023.asc;1
1001;LTM8025;36V, 3A Step-Down µModule Converter;30.0;[12.7];['V(out)'];8025.asc;1
1002;LTM8026;36Vin. 5A CVCC Step-Down µModule Regulator;24.0;[2.5];['V(out)'];8026.asc;1
1003;LTM8027;60V, 4A DC/DC µModule Regulator;24.0;[12.3];['V(out)'];8027.asc;1
1004;LTM8028;36Vin. UltraFast, Low Ouput Noise 5A µModule Regulator;24.0;[1.2];['V(out)'];8028.asc;1
1005;LTM8029;36V, 600mA Step-Down µModule Converter with 5µA Quiescent Current;10.0;[5.1];['V(out)'];8029.asc;1
1006;LTM8031;Ultralow Noise EMC 36V, 1A DC/DC µModule Regulator;24.0;[4.9];['V(out)'];8031.asc;1
1007;LTM8032;Ultralow Noise EMC Compliant 36V, 2A DC/DC µModule;20.0;[5.0];['V(out)'];8032.asc;1
1008;LTM8033;Ultralow Noise EMC 36Vin, 3A DC/DC µModule Regulator;30.0;[12.7];['V(out)'];8033.asc;1
1009;LTM8046;3.1Vin to 32Vin, 2kVAC Isolated DC/DC µModule Converter;12.0;[5.3];['V(out)'];8046.asc;1
1010;LTM8047;3.1Vin to 32Vin Isolated µModule DC/DC Converter;10.0;[5.8];['V(out)'];8047.asc;1
1011;LTM8047A;3.1Vin to 32Vin Isolated µModule DC/DC Converter;10.0;[5.8];['V(out)'];8047.asc;1
1012;LTM8050;58V, 2A Step-Down µModule Regulator;48.0;[12.4];['V(out)'];8050.asc;1
1013;LTM8052;36Vin. 5A, 2-Quadrant CVCC Step-Down µModule Regulator;24.0;[2.5];['V(out)'];8052.asc;1
1014;LTM8052A;36Vin. 5A, 2-Quadrant CVCC Step-Down µModule Regulator;24.0;[2.5];['V(out)'];8052.asc;1
1015;LTM8053;40Vin, 3.5A/6A Step-Down µModule Regulator;24.0;[5.1];['V(out)'];8053.asc;1
1016;LTM8054;36Vin, 5.4A Buck-Boost µModule Regulator;24.0;[12.9];['V(out)'];8054.asc;1
1017;LTM8055;36Vin, 8.5A Buck-Boost µModule Regulator;12.0;[12.2];['V(out)'];8055.asc;1
1018;LTM8055-1;36Vin, 8.5A Buck-Boost µModule Regulator;24.0;[12.4];['V(out)'];8055-1.asc;1
1019;LTM8056;58Vin, 48Vout Buck-Boost µModule Regulator;32.0;[25.2];['V(out)'];LTM8056.asc;1
1020;LTM8057;3.1Vin to 31Vin Isolated µModule DC/DC Converter;24.0;[5.0];['V(out)'];8057.asc;1
1021;LTM8061-4.1;32V, 2A µModule Li-Ion/Polymer Battery Charger;12.0;[4.2];['V(out)'];8061-4.1.asc;1
1022;LTM8061-4.2;32V, 2A µModule Li-Ion/Polymer Battery Charger;12.0;[4.3];['V(out)'];8061-4.2.asc;1
1023;LTM8061-8.2;32V, 2A µModule Li-Ion/Polymer Battery Charger;12.0;[8.3];['V(out)'];8061-8.2.asc;1
1024;LTM8061-8.4;32V, 2A µModule Li-Ion/Polymer Battery Charger;12.0;[8.5];['V(out)'];8061-8.4.asc;1
1025;LTM8062;32 Vin, 2A µModule Power Tracking Battery Charger;12.0;[3.7];['V(out)'];8062.asc;1
1026;LTM8062A;32 Vin, 2A µModule Power Tracking Battery Charger;12.0;[3.7];['V(out)'];8062.asc;1
1027;LTM8063;40Vin, 2A Silent Switcher µModule Regulator;12.0;[5.1];['V(out)'];8063.asc;1
1028;LTM8064;58Vin, 6A CVCC Step-Down µModule Regulator;55.0;[5.0];['V(out)'];8064.asc;1
1029;LTM8065;40Vin, 2.5A Silent Switcher µModule Regulator;12.0;[5.0];['V(out)'];8065.asc;1
1030;LTM8067;28Vin to 40Vin Isolated µModule DC/DC Converter;24.0;[5.0];['V(out)'];8067.asc;1
1031;LTM8071;60Vin, 5A Silent Switcher µModule Regulator;22.0;[3.4];['V(out)'];LTM8071.asc;1
1032;LTM8073;60Vin, 3A Silent Switcher µModule Converter;48.0;[5.1];['V(out)'];LTM8073.asc;1
1033;LTM8074;40Vin, 1.2A Silent Switcher uModule Regulator;12.0;[3.3];['V(out)'];8074.asc;1
1034;MAX15090B;2.7V to 18V, 12A, Hot-Swap Solution with Current Report Output;12.0;[12.0];['V(out)'];MAX15090B.asc;1
1035;MAX15090C;2.7V to 18V, 12A, Hot-Swap Solution with Current Report Output;12.0;[12.0];['V(out)'];MAX15090C.asc;1
1036;MAX15091;2.7V to 18V, 9A, Integrated Hot-Swap Solution with Current Report Output;12.0;[12.0];['V(out)'];MAX15091.asc;1
1037;MAX15091A;2.7V to 18V, 9A, Integrated Hot-Swap Solution with Current Report Output;12.0;[12.0];['V(out)'];MAX15091A.asc;1
1038;MAX15093;2.7V to 18V, 15A, Hot-Swap Solution with Current Report Output;12.0;[12.0];['V(out)'];MAX15093.asc;1
1039;MAX15093A;2.7V to 18V, 15A, Hot-Swap Solution with Current Report Output;12.0;[12.0];['V(out)'];MAX15093A.asc;1
1040;MAX15095;2.7V to 18V, 6.6A Integrated Hot-Swap/Electronic Circuit Breaker;12.0;[12.0];['V(out)'];MAX15095.asc;1
1041;MAX15095A;2.7V to 18V, 6.6A Integrated Hot-Swap/Electronic Circuit Breaker;12.0;[12.0];['V(out)'];MAX15095A.asc;1
1042;MAX15095D;2.7V to 18V, 6.6A Integrated Hot-Swap/Electronic Circuit Breaker;12.0;[12.0];['V(out)'];MAX15095D.asc;1
1043;MAX15096;2.7V to 18V, 6A Integrated Hot-Swap/Electronic Circuit Breaker;12.0;[12.0];['V(out)'];MAX15096.asc;1
1044;MAX15096A;2.7V to 18V, 6A Integrated Hot-Swap/Electronic Circuit Breaker;12.0;[12.0];['V(out)'];MAX15096A.asc;1
1045;MAX15096D;2.7V to 18V, 6A Integrated Hot-Swap/Electronic Circuit Breaker;12.0;[12.0];['V(out)'];MAX15096D.asc;1
1046;MAX17597;Peak-Current-Mode Controllers for Flyback and Boost Regulators;15.0;[25.3];['V(out)'];MAX17597.asc;1
1047;ADP1850;Wide Range Input, Dual/Two-Phase, DC-to-DC Channel Synchronous Buck Controller;12.0;[2.5, 2.5];['V(out1)', 'V(out2)'];ADP1850.asc;2
1048;ADP2311;Dual 1A, 18V, Synchronous Step-Down Regulator with Fail-Safe Voltage Monitoring\n\nNote: Watchdog Timeout Period TWD=50ms;12.0;[3.3, 3.3];['V(out2)', 'V(out1)'];ADP2311.asc;2
1049;ADP5003;Low Noise Micro PMU,3 A Buck Regulator with 3 A LDO;10.0;[2.0, 1.8];['V(out1)', 'V(out2)'];ADP5003.asc;2
1050;ADP5014_chan1_2;Switcher model of channels 1 and 2 of ADP5014;5.0;[1.0, 1.0];['V(out1)', 'V(out2)'];ADP5014_chan1_2.asc;2
1051;ADP5014_chan3_4;Switcher model of channels 3 and 4 of ADP5014;5.0;[3.3, 2.5];['V(out1)', 'V(out2)'];ADP5014_chan3_4.asc;2
1052;LT1939;Monolithic 2A Step-Down Regulator Plus Linear Regulator/Controller;12.0;[5.0, 3.3];['V(out1)', 'V(out2)'];1939.asc;2
1053;LT1940;Dual Monolithic 1.5A, 1.5MHz Step-Down Switching Regulator;5.0;[3.4, 3.4];['V(out1)', 'V(out2)'];1940.asc;2
1054;LT1944;Dual µPower Step-Up DC/DC Converter;3.5;[5.0, 12.4];['V(out1)', 'V(out2)'];1944.asc;2
1055;LT1945;Dual µPower Step-Up DC/DC Converter;3.5;[-20.0, 11.9];['V(out1)', 'V(out2)'];1945.asc;2
1056;LT3072;Dual, Low Noise, 2.5A Programmable Output, 80mV Low Dropout Linear Regulator;1.65;[1.2, 1.2];['V(out1)', 'V(out2)'];3072.asc;2
1057;LT3463;Dual µPower DC/DC Converter with Schottky Diodes;4.0;[15.0, -8.1];['V(out1)', 'V(out2)'];3463.asc;2
1058;LT3463A;Dual µPower DC/DC Converter with Schottky Diodes;4.0;[15.0, -8.1];['V(out1)', 'V(out2)'];3463.asc;2
1059;LT3471;Dual 1.3A, 1.2MHz Boost/Inverter in 3mm x 3mm DFN;3.3;[7.0, -6.9];['V(out1)', 'V(out2)'];3471.asc;2
